"","SRR11902288","SRR11902289","SRR11902290","SRR11902202","SRR11902204","SRR11902205"
"Gm12286",12.089710147512,10.8675900081045,12.0026350770118,12.2514508746245,11.5126998823386,11.2995751365138
"Gm12289",0,0.0356137749782564,0.0313955382444475,0.0471465209672886,0,0
"Gm12291",1.09434652374782,1.4062075831417,1.81045950485381,0.764979602836812,0.933174216989012,1.07148206991208
"Gm12293",0.0396177852086285,0.0488811783172359,0,0,0,0.0387281877838965
"Gm12294",0.29130779732328,0.435042711178645,0.151743650253916,0.133120371855488,0.264356251325538,0.0717611484220718
"Gm12297",0.0396178869721686,0.0356134684232629,0.0547877379069568,0.094293607695935,0.0871996682413266,0
"Gm12306",0.0415599194561188,0,0.0215457756385322,0.0289660163943943,0.0175778191913744,0.0467017184136888
"Gm12308",0.0384526785126555,0.0335185913567889,0.0156975782883391,0.0622460506559031,0.0341216431187363,0.0732799632425031
"Gm12312",0.383555304539877,0.299397446934739,0.257010180672719,0.293819952060187,0.335701365844206,0.357666960944687
"Gm12316",0.377974512762477,0.242573567698772,0.407263911377519,0.374811524775318,0.358577031552866,0.330774206133488
"Gm12319",0.346942576862859,0.0851855651332597,0.0537530168853102,0.0797994515964289,0.304631551481674,0
"Gm12326",0.146430655879478,0.39593767215905,0.484471684811716,0.417541784690863,0.165782714452489,0.263504040769315
"Gm12328",0.708832452836203,0.939636327386967,0.572180685873745,0.668150492475284,1.03549500746436,1.29100723209546
"Gm12331",0.0501178746796366,0.113058335619223,0.0762807470529888,0.0817286445165929,0.0844681507084844,0.082696768067865
"Gm12333",0.0413329704483515,0.054927182291444,0,0,0.0361550136596716,0
"Gm12335",1.57947496341343,1.91388705104636,1.68692199382482,1.66960394366964,1.76602531422836,1.92635254887041
"Gm12337",0.292667280537554,0.173004554975391,0.366585736513745,0.419390636108589,0.248674120276171,0.448602432090044
"Gm12338",16.8334133867347,18.0853520985765,17.3720322069438,17.0171780818732,16.8585796516245,16.5169712811319
"Gm12340",0,0.035613414653936,0.0156976814001961,0,0,0.0208829561734917
"Gm12341",0,0,0.00784884008450489,0.0314311400110875,0,0.0192692817774183
"Gm12344",0.426150229889995,0.26960115978299,0.426349976135564,0.249086285262671,0.257862537684766,0.440122471270046
"Gm12345",0.886352780664735,0.629869356130959,0.826587869890454,0.814899870241445,0.680364039831003,0.964409868854473
"Gm12346",0,253.533379977927,0,0,113.829477541151,98.5032840163355
"Gm12350",5.27412442909734,4.31517221145163,6.07367737901468,5.98064330033541,5.91613885864784,4.11174527738954
"Gm12352",1.82262667270854,1.87134613143956,1.46677873677638,2.02514033952068,1.76795711957212,1.32329449361137
"Gm12359",2.22761288435688,2.20015763718803,2.20347884775644,1.69147978603528,2.3556131560467,2.64160589508046
"Gm12362",0.0296486808000478,0,0.00620735103028879,0.020799583996097,0.0172331537587076,0.0070243007929122
"Gm12366",3.70505327247476,3.21318862614967,3.64780360304326,3.44972792921195,3.19766521021209,3.36180827344025
"Gm12367",0.192855946509546,0.339052915570517,0.809018547922998,0.69439590856284,0.448026837652895,0.410562020748077
"Gm12371",5.3985170701822,4.85145999677632,5.17313695085401,5.86407314886776,5.15443036385765,6.01579080055531
"Gm12374",0.0594271971177258,0.07122699236161,0,0,0.0689320442734399,0.038727691150819
"Gm12380",0.0198089333874124,0.0356134502673863,0.0313952519936205,0.0960191736740895,0,0.038348627221503
"Gm12391",0,0,0,0.169790062370217,0.137175791669572,0.326912088127289
"Gm12394",13.9772094092298,13.5901251898366,11.059232208119,10.2831605283418,9.67359449957758,11.6429664479871
"Gm12395",0.0419088701309773,0.0282594850712667,0.0163403422085055,0.0140767564133607,0.00852645275968585,0.00748623486156217
"Gm12397",1.39517027010494,0.971863069814879,1.56868533624615,1.07543966570501,1.11050305730843,1.38776281879769
"Gm12401",0.0198089147437104,0.0205999425057941,0,0.023727443395884,0,0
"Gm12403",0.194703453482245,0.218024949328586,0.293721115448487,0.118869935025318,0.164289032238461,0.322045210782989
"Gm12404",4.56357335980343,4.53560406055224,5.18768015035027,3.81392386532319,4.17012971830995,3.75764116024505
"Gm12405",0.167404829964472,0,0.156976204564717,0.183964793489814,0.0878890649372313,0.170859958195707
"Gm12407",0,0.118648861720388,0.0548972205377767,0.0801197954763206,0,0.191938496676434
"Gm12408",0,0.205999371637765,0.120348369635213,0.244669954569279,0,0.13554874267364
"Gm12411",2.43214950363654,2.64479056799634,1.92223865988244,2.5033502482599,2.76808230113609,2.17952430932045
"Gm12416",7.62572097813514,6.99575094336679,7.64389071232587,8.26096315121424,8.06338861176636,6.51824832025817
"Gm12418",0.304319602839885,0.474671445984422,0.256240670734492,0.439574327237,0.347420076031222,0.355578523931193
"Gm12419",0.751516474496183,0.81155547519984,0.983711977487312,0.819049300857277,0.781075311792413,0.829716449081514
"Gm12422",0.0330148944167671,0.0499286676520122,0.0313952199827753,0,0.0499760410538661,0.0907456775750487
"Gm12424",0.0462209766301848,0.0693938752020558,0.0408600155477279,0.0166142312318348,0.0398084986791762,0.0433794834676769
"Gm12428",63.2567215037924,58.0071528080971,59.6980717705203,60.7144212733976,61.0223543683092,63.7782426241387
"Gm12430",3.927800836155,3.95021249119874,3.24228289087134,3.86796183448529,5.07550253192655,3.29541483252114
"Gm12435",11.2948600193274,12.9455125010997,9.95967130600919,9.68584294955936,9.36286602563684,10.5039295048897
"Gm12439",0.19731253820365,0.142453773137427,0.17298167947512,0.36577275276649,0.191977060202467,0.176175665405747
"Gm12444",0.438515334323533,0.691669085536777,0.454461557786226,0.436492808469933,0.476668500365512,0.549599641166905
